"page_id","token","lemma","position","nameTag","NE","udpipe.feats.Abbr","udpipe.feats.AdpType","udpipe.feats.Animacy","udpipe.feats.Aspect","udpipe.feats.Case","udpipe.feats.Degree","udpipe.feats.Foreign","udpipe.feats.Gender","udpipe.feats.Mood","udpipe.feats.NameType","udpipe.feats.NumForm","udpipe.feats.NumType","udpipe.feats.Number","udpipe.feats.Person","udpipe.feats.Polarity","udpipe.feats.PronType","udpipe.feats.Reflex","udpipe.feats.Tense","udpipe.feats.Variant","udpipe.feats.VerbForm","udpipe.feats.Voice","udpipe.misc.B-ah","udpipe.misc.B-az","udpipe.misc.B-gh","udpipe.misc.B-gl","udpipe.misc.B-gr","udpipe.misc.B-gu","udpipe.misc.B-ic","udpipe.misc.B-mn","udpipe.misc.B-nb","udpipe.misc.B-oa","udpipe.misc.B-pd","udpipe.misc.B-pf","udpipe.misc.B-ps","udpipe.misc.B-td","udpipe.misc.B-tm","udpipe.misc.B-ty","udpipe.misc.I-az","udpipe.misc.I-gu","udpipe.misc.I-ic","udpipe.misc.I-oa","udpipe.misc.I-pd","udpipe.misc.I-pf","udpipe.misc.I-td","udpipe.misc.I-tm","udpipe.misc.SpaceAfter"
"1","hrad","hrad","24","O","","","","Inan","","Nom","","","Masc","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",",",",","25","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","sběry","sběr","26","O","","","","Inan","","Nom","","","Masc","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","1998","1998","27","B-ty","Year","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","28","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","Umístění","umístění","1","O","","","","","","Nom","","","Neut","","","","","Sing","","","","","","","Vnoun","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","lokality","lokalita","2","O","","","","","","Gen","","","Fem","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","a","a","3","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","plánek","plánek","4","O","","","","Inan","","Nom","","","Masc","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","hradu","hrad","5","O","","","","Inan","","Gen","","","Masc","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","se","s","6","O","","","Voc","","","Ins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","zákresem","zákres","7","O","","","","Inan","","Ins","","","Masc","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","sběrů","sběr","8","O","","","","Inan","","Gen","","","Masc","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","9","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","Obr","obrázek","1","O","","Yes","","Inan","","","","","Masc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","2","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","2","2","3","B-nb","Volu-metric number","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","4","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","SKUHROV","Skuhrov","5","B-gu","Settlement name (City/Town)","","","Inan","","Nom","","","Masc","","Geo","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","NAD","nad","6","I-gu","Settlement name (City/Town)","","Prep","","","Ins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","BĚLOU","Běla","7","I-gu","Settlement name (City/Town)","","","","","Ins","","","Fem","","Geo","","","Sing","","","","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","",""
"1","hrad","hrad","8","O","","","","Inan","","Nom","","","Masc","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",",",",","9","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","sběry","sběr","10","O","","","","Inan","","Nom","","","Masc","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","1998","1998","11","B-ty","Year","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","12","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","Nálezy","nález","1","O","","","","Inan","","Nom","","","Masc","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-","-","2","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","poloha","poloha","3","O","","","","","","Nom","","","Fem","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","1","1","4","B-n_","Number expression (General)","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","(","(","5","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","př","př","6","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","7","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","č","číslo","8","O","","Yes","","","","","","","Neut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","9","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","A","A","10","B-n_","Number expression (General)","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","678","678","11","B-n_","Number expression (General)","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","/","/","12","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","2015","2015","13","B-ty","Year","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",")",")","14","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","15","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","Obr","obrázek","1","O","","Yes","","Inan","","","","","Masc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","2","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","3","3","3","B-nb","Volu-metric number","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","4","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","SKUHROV","Skuhrov","5","B-gu","Settlement name (City/Town)","","","Inan","","Nom","","","Masc","","Geo","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","NAD","nad","6","I-gu","Settlement name (City/Town)","","Prep","","","Ins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","BĚLOU","Běla","7","I-gu","Settlement name (City/Town)","","","","","Ins","","","Fem","","Geo","","","Sing","","","","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","",""
"1","hrad","hrad","8","O","","","","Inan","","Nom","","","Masc","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",",",",","9","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","sběry","sběr","10","O","","","","Inan","","Nom","","","Masc","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","1998","1998","11","B-ty","Year","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","12","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","Nálezy","nález","1","O","","","","Inan","","Nom","","","Masc","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-","-","2","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","poloha","poloha","3","O","","","","","","Nom","","","Fem","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","2","2","4","B-n_","Number expression (General)","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","(","(","5","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","př","př","6","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","7","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","č","číslo","8","O","","Yes","","","","","","","Neut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","9","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","A","A","10","B-n_","Number expression (General)","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","679","679","11","B-n_","Number expression (General)","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","/","/","12","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","2015","2015","13","B-ty","Year","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",")",")","14","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","15","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","Stitrr","Stitrr","1","O","","","","Anim","","Nom","","","Masc","","Giv","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","■","■","2","O","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","Seil","Seil","3","O","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","■■","■■","4","O","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","Tu","Tu","5","O","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",",",",","6","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","Skulrov","Skulrov","7","B-gu","Settlement name (City/Town)","","","Inan","","Nom","","","Masc","","Geo","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","nD","ND","8","I-gu","Settlement name (City/Town)","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","-","-","9","I-gu","Settlement name (City/Town)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","lou","lou","10","I-gu","Settlement name (City/Town)","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",",",",","11","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","hrad","hrad","12","O","","","","Inan","","Nom","","","Masc","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","sbrč","sbrč","13","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".2",".2","14","O","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","<","<","15","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","or","or","16","O","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","Sloufk","Sloufk","17","O","","","","Anim","","Nom","","","Masc","","Giv","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","J","J","18","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","19","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","4998","4998","20","O","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","AG","AG","21","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","802045","802045","22","O","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","Obr","obrázek","23","O","","Yes","","Inan","","","","","Masc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","24","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","4","4","25","O","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","26","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","SKUHROV","Skuhrov","27","B-gu","Settlement name (City/Town)","","","Inan","","Nom","","","Masc","","Geo","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","NAD","nad","28","I-gu","Settlement name (City/Town)","","Prep","","","Ins","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","BĚLOU","Běla","29","I-gu","Settlement name (City/Town)","","","","","Ins","","","Fem","","Geo","","","Sing","","","","","","","","","","","Yes","","","","","","","","","","","","","","","","","","","","","",""
"1","hrad","hrad","30","O","","","","Inan","","Nom","","","Masc","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",",",",","31","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","sběry","sběr","32","O","","","","Inan","","Nom","","","Masc","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","1998","1998","33","B-ty","Year","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","34","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","Nálezy","nález","1","O","","","","Inan","","Nom","","","Masc","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","-","-","2","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","poloha","poloha","3","O","","","","","","Nom","","","Fem","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","3","3","4","B-n_","Number expression (General)","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","(","(","5","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","př","př","6","O","","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","7","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","č","číslo","8","O","","Yes","","","","","","","Neut","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","9","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","A","A","10","B-n_","Number expression (General)","Yes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","680","680","11","I-n_","Number expression (General)","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","/","/","12","I-n_","Number expression (General)","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","2015","2015","13","I-n_","Number expression (General)","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",")",")","14","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","15","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
