"page_id","token","lemma","position","nameTag","NE","udpipe.feats.Abbr","udpipe.feats.AdpType","udpipe.feats.Animacy","udpipe.feats.Aspect","udpipe.feats.Case","udpipe.feats.ConjType","udpipe.feats.Degree","udpipe.feats.Foreign","udpipe.feats.Gender","udpipe.feats.Gender[psor]","udpipe.feats.Hyph","udpipe.feats.Mood","udpipe.feats.NameType","udpipe.feats.NumForm","udpipe.feats.NumType","udpipe.feats.Number","udpipe.feats.Number[psor]","udpipe.feats.Person","udpipe.feats.Polarity","udpipe.feats.Poss","udpipe.feats.PrepCase","udpipe.feats.PronType","udpipe.feats.Reflex","udpipe.feats.Tense","udpipe.feats.Variant","udpipe.feats.VerbForm","udpipe.feats.Voice","udpipe.misc.B-P","udpipe.misc.B-gu","udpipe.misc.B-nb","udpipe.misc.B-no","udpipe.misc.B-pf","udpipe.misc.B-pm","udpipe.misc.B-ps","udpipe.misc.B-td","udpipe.misc.B-tm","udpipe.misc.B-ty","udpipe.misc.I-P","udpipe.misc.I-no","udpipe.misc.I-pf","udpipe.misc.I-ps","udpipe.misc.I-td","udpipe.misc.I-tm","udpipe.misc.SpaceAfter"
"1","stříbrných","stříbrný","7","O","","","","Inan","","Loc","","Pos","","Masc","","","","","","","Plur","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","penězích","peníze","8","O","","","","Inan","","Loc","","","","Masc","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1",".",".","9","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","které","který","10","O","","","","","","Acc","","","","Masc","","","","","","","Plur","","","","","","Int,Rel","","","","","","","","","","","","","","","","","","","","","",""
"1","prý","prý","11","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","prý","prý","12","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","dlouhépo","dlouhý","13","O","","","","","","Acc","","Pos","","Neut","","","","","","","Plur","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","léta","léta","14","O","","","","","","Acc","","","","Neut","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","jmenovaný","jmenovaný","15","O","","","","Anim","","Nom","","Pos","","Masc","","","","","","","Sing","","","Pos","","","","","","","Part","Pass","","","","","","","","","","","","","","","","",""
"1","majetník","majetník","16","O","","","","Anim","","Nom","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","vyorával","vyorávat","17","O","","","","","Imp","","","","","Masc","","","","","","","Sing","","","Pos","","","","","Past","","Part","Act","","","","","","","","","","","","","","","","","No"
"1",",",",","18","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","sám","samý","19","O","","","","","","Nom","","","","Masc","","","","","","","Sing","","","","","","Emp","","","Short","","","","","","","","","","","","","","","","","","",""
"1","a","a","20","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","děti","dítě","21","O","","","","","","Acc","","","","Fem","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","poblíže","poblíže","22","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","pasoucí","pasoucí","23","O","","","","Anim","Imp","Acc","","","","Masc","","","","","","","Plur","","","Pos","","","","","Pres","","Part","Act","","","","","","","","","","","","","","","","",""
"1","sbíral","sbírat","24","O","","","","","Imp","","","","","Masc","","","","","","","Sing","","","Pos","","","","","Past","","Part","Act","","","","","","","","","","","","","","","","","No"
"1",".",".","25","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","Z","z","1","O","","","Prep","","","Gen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","těchto","tento","2","O","","","","","","Gen","","","","","","","","","","","Plur","","","","","","Dem","","","","","","","","","","","","","","","","","","","","","",""
"1","peněz","peníze","3","O","","","","Inan","","Gen","","","","Masc","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","viděl","vidět","4","O","","","","","Imp","","","","","Masc","","","","","","","Sing","","","Pos","","","","","Past","","Part","Act","","","","","","","","","","","","","","","","",""
"1","jsem","být","5","O","","","","","Imp","","","","","","","","Ind","","","","Sing","","1","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","",""
"1","pouze","pouze","6","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","jeden","jeden","7","O","","","","Inan","","Acc","","","","Masc","","","","","Word","Card","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","kus","kus","8","O","","","","Inan","","Acc","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",",",",","9","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","nebot","nebot","10","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","ostatní","ostatní","11","O","","","","Inan","","Nom","","Pos","","Masc","","","","","","","Plur","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","z","z","12","O","","","Prep","","","Gen","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","neznalosti","neznalost","13","O","","","","","","Gen","","","","Fem","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1","'","'","14","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","byly","být","15","O","","","","Inan","Imp","","","","","Fem,Masc","","","","","","","Plur","","","Pos","","","","","Past","","Part","Act","","","","","","","","","","","","","","","","",""
"1","pohozeny","pohozený","16","O","","","","Inan","Perf","","","Pos","","Fem,Masc","","","","","","","Plur","","","Pos","","","","","","Short","Part","Pass","","","","","","","","","","","","","","","","",""
"1","a","a","17","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","jsou","být","18","O","","","","","Imp","","","","","","","","Ind","","","","Plur","","3","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","",""
"1","tudíž","tudíž","19","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","ztraceny.Po","ztraceny.pý","20","O","","","","","Perf","","","Pos","","Neut","","","","","","","Sing","","","Pos","","","","","","Short","Part","Pass","","","","","","","","","","","","","","","","","No"
"1","čet","čet","1","O","","","","Inan","","Acc","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","Jich","on","2","O","","","","","","Gen","","","","","","","","","","","Plur","","3","","","Npr","Prs","","","","","","","","","","","","","","","","","","","","","",""
"1","odhaduji","odhadovat","3","O","","","","","Imp","","","","","","","","Ind","","","","Sing","","1","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","",""
"1","více","více","4","O","","","","","","","","Cmp","","","","","","","","","","","","Pos","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","než","než","5","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","na","na","6","O","","","Prep","","","Acc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","100","100","7","B-nc","Cardinal number","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","kusí","kuse","8","O","","","","","","Gen","","","","Fem","","","","","","","Plur","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","Dne","den","9","O","","","","Inan","","Gen","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","27.IX","27.ix","10","B-T","Complex time expressions","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","Yes","","","","","","","","","No"
"1",".",".","11","I-T","Complex time expressions","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Yes","",""
"1","1919","1919","1","B-ty","Year","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
"1",".",".","2","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","šel","jít","1","O","","","","","Imp","","","","","Masc","","","","","","","Sing","","","Pos","","","","","Past","","Part","Act","","","","","","","","","","","","","","","","",""
"1","Jsem","být","2","O","","","","","Imp","","","","","","","","Ind","","","","Sing","","1","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","",""
"1","odpoledne","odpoledne","3","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","opět","opět","4","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","na","na","5","O","","","Prep","","","Acc","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","toto","tento","6","O","","","","","","Acc","","","","Neut","","","","","","","Sing","","","","","","Dem","","","","","","","","","","","","","","","","","","","","","",""
"1","pole","pole","7","O","","","","","","Acc","","","","Neut","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","a","a","8","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","štast","štast","9","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","náhodou","náhodou","10","O","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","jsem","být","11","O","","","","","Imp","","","","","","","","Ind","","","","Sing","","1","Pos","","","","","Pres","","Fin","Act","","","","","","","","","","","","","","","","",""
"1","nalezl","naleznout","12","O","","","","","Perf","","","","","Masc","","","","","","","Sing","","","Pos","","","","","Past","","Part","Act","","","","","","","","","","","","","","","","",""
"1","1","1","13","B-nc","Cardinal number","","","","","","","","","","","","","","Digit","Card","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1","peníz","peníz","14","O","","","","Inan","","Acc","","","","Masc","","","","","","","Sing","","","","","","","","","","","","","","","","","","","","","","","","","","","","No"
